condition_id,metric_id,value,reason,gene_count
DYNLL2+ctrl,systema_pearson,0.12391355612322387,,20
EEF1B2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EEF1B2+ctrl,trishift_pearson_delta,0.079082650358528309,,19
EEF1B2+ctrl,systema_pearson,-0.0016614618492866704,,19
EEF1G+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EEF1G+ctrl,trishift_pearson_delta,-0.19139921646343835,,20
EEF1G+ctrl,systema_pearson,-0.57940677616517744,,20
EEF2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EEF2+ctrl,trishift_pearson_delta,0.043142986268703831,,19
EEF2+ctrl,systema_pearson,-0.48572345680801138,,19
EEFSEC+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EEFSEC+ctrl,trishift_pearson_delta,0.7669055925595385,,20
EEFSEC+ctrl,systema_pearson,-0.75423505289320159,,20
EIF1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF1+ctrl,trishift_pearson_delta,0.083977104587823634,,19
EIF1+ctrl,systema_pearson,0.17235394525058298,,19
EIF1AD+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF1AD+ctrl,trishift_pearson_delta,-0.19025890364120471,,20
EIF1AD+ctrl,systema_pearson,-0.10727082480242439,,20
EIF1AX+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF1AX+ctrl,trishift_pearson_delta,-0.13655090389420121,,20
EIF1AX+ctrl,systema_pearson,-0.06216438570613568,,20
EIF3B+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF3B+ctrl,trishift_pearson_delta,-0.073354233279329578,,20
EIF3B+ctrl,systema_pearson,-0.85415029424650524,,20
EIF3M+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF3M+ctrl,trishift_pearson_delta,0.088857017021335125,,20
EIF3M+ctrl,systema_pearson,-0.38131500495728687,,20
EIF4E+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF4E+ctrl,trishift_pearson_delta,-0.34354132174730051,,20
EIF4E+ctrl,systema_pearson,-0.61313800396041696,,20
EIF4G1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF4G1+ctrl,trishift_pearson_delta,-0.38753765715407124,,20
EIF4G1+ctrl,systema_pearson,-0.73130496805450651,,20
EIF4H+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF4H+ctrl,trishift_pearson_delta,0.3292449520524538,,20
EIF4H+ctrl,systema_pearson,0.47219908095585744,,20
EIF5A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF5A+ctrl,trishift_pearson_delta,0.45888258367005452,,20
EIF5A+ctrl,systema_pearson,-0.79379801125170402,,20
EIF6+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF6+ctrl,trishift_pearson_delta,-0.44980877418406068,,20
EIF6+ctrl,systema_pearson,-0.75839403727860766,,20
